Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
3/22/2019,BAJAJFINSV,EQ,6953.5,6970,7080,6938.9,6970,6960.05,6988.75,155624,1.08762E+14,17048,28922,0.1858
3/25/2019,BAJAJFINSV,EQ,6960.05,6942.7,6969.2,6881,6938.7,6917.25,6931.52,138280,9.58491E+13,17831,32240,0.2332
3/26/2019,BAJAJFINSV,EQ,6917.25,6967,7060,6920,6970.25,6987.85,6966.86,221597,1.54384E+14,22283,99599,0.4495
3/27/2019,BAJAJFINSV,EQ,6987.85,7000,7079,6951.35,6969.75,6980.35,7025.3,444893,3.12551E+14,43011,218642,0.4914
3/28/2019,BAJAJFINSV,EQ,6980.35,6994,7022.7,6857.5,6970,6952.55,6940.59,328240,2.27818E+14,41230,157531,0.4799
3/29/2019,BAJAJFINSV,EQ,6952.55,7001,7060,6941,7035,7037.05,7024.15,211740,1.48729E+14,29944,82751,0.3908
4/1/2019,BAJAJFINSV,EQ,7037.05,7090,7180,7040,7170,7158.8,7125.79,311482,2.21956E+14,32141,147619,0.4739
4/2/2019,BAJAJFINSV,EQ,7158.8,7197.4,7311,7159.9,7298,7279.6,7231.2,264666,1.91385E+14,35614,98767,0.3732
4/3/2019,BAJAJFINSV,EQ,7279.6,7299,7450,7285.15,7405.05,7401.55,7384.34,426738,3.15118E+14,42294,182887,0.4286
4/4/2019,BAJAJFINSV,EQ,7401.55,7411.55,7422,7282,7313.4,7318.55,7352.16,202173,1.48641E+14,24715,56064,0.2773
4/5/2019,BAJAJFINSV,EQ,7318.55,7350,7420.45,7320.4,7408,7397.8,7384.53,170143,1.25643E+14,18772,40719,0.2393
4/8/2019,BAJAJFINSV,EQ,7397.8,7438.8,7440,7310,7321.3,7347.25,7364.33,165975,1.22229E+14,16711,37491,0.2259
4/9/2019,BAJAJFINSV,EQ,7347.25,7340,7400,7272,7371,7379.2,7324.23,159866,1.17089E+14,19977,41104,0.2571
4/10/2019,BAJAJFINSV,EQ,7379.2,7373.9,7445,7345,7423,7423.3,7403.57,165487,1.22519E+14,19788,74443,0.4498
4/11/2019,BAJAJFINSV,EQ,7423.3,7419.5,7590,7396.2,7560,7562.75,7504.05,276607,2.07567E+14,26633,78743,0.2847
4/12/2019,BAJAJFINSV,EQ,7562.75,7572,7594.95,7506,7562,7536.85,7542.82,180707,1.36304E+14,13938,53379,0.2954
4/15/2019,BAJAJFINSV,EQ,7536.85,7580,7580,7480.3,7495,7509.15,7534.27,101240,7.6277E+13,10284,26070,0.2575
4/16/2019,BAJAJFINSV,EQ,7509.15,7548,7620,7496,7593,7578.95,7567.6,128121,9.69569E+13,16822,29755,0.2322
4/18/2019,BAJAJFINSV,EQ,7578.95,7593,7595,7465,7591.55,7571.15,7529.76,162690,1.22502E+14,21309,53688,0.33
4/22/2019,BAJAJFINSV,EQ,7571.15,7580,7580,7455.35,7485,7472.75,7506.08,127023,9.53445E+13,18708,42233,0.3325
4/23/2019,BAJAJFINSV,EQ,7472.75,7488,7533,7485,7498,7495.05,7504.28,110014,8.25576E+13,12433,31779,0.2889
4/24/2019,BAJAJFINSV,EQ,7495.05,7490,7672.5,7475.55,7667.45,7637.95,7568.52,133887,1.01333E+14,17548,34331,0.2564
4/25/2019,BAJAJFINSV,EQ,7637.95,7663.5,7735.95,7625,7671,7669.5,7667.17,288510,2.21205E+14,20652,165698,0.5743
4/26/2019,BAJAJFINSV,EQ,7669.5,7685.1,7747.2,7625,7699.9,7721.25,7684.01,109306,8.39909E+13,13630,18031,0.165
4/30/2019,BAJAJFINSV,EQ,7721.25,7721.25,7730,7449.15,7515,7520.45,7582.77,253399,1.92147E+14,22564,99859,0.3941
5/2/2019,BAJAJFINSV,EQ,7520.45,7522,7625,7500.85,7595,7578.85,7581.62,103551,7.85085E+13,13008,12542,0.1211
5/3/2019,BAJAJFINSV,EQ,7578.85,7595,7669.9,7590,7610,7624.2,7633.59,80422,6.13909E+13,10009,14642,0.1821
5/6/2019,BAJAJFINSV,EQ,7624.2,7580,7699.75,7557.6,7684.8,7667.95,7645.28,118824,9.08443E+13,13727,21265,0.179
5/7/2019,BAJAJFINSV,EQ,7667.95,7684,7698.75,7525,7553,7561.95,7609.73,103553,7.8801E+13,15771,24334,0.235
5/8/2019,BAJAJFINSV,EQ,7561.95,7550,7551,7312.3,7345,7345.75,7403.36,230383,1.70561E+14,30277,59811,0.2596
5/9/2019,BAJAJFINSV,EQ,7345.75,7305,7494.2,7278,7494.2,7467.3,7408.6,238193,1.76468E+14,25858,35896,0.1507
5/10/2019,BAJAJFINSV,EQ,7467.3,7495,7528.95,7351,7399,7383.7,7403.59,181924,1.34689E+14,21785,24005,0.132
5/13/2019,BAJAJFINSV,EQ,7383.7,7416.2,7416.2,7303.25,7391,7347.35,7345.46,111869,8.21729E+13,13173,27879,0.2492
5/14/2019,BAJAJFINSV,EQ,7347.35,7320.15,7418,7226.05,7362,7365.7,7336.05,269637,1.97807E+14,40685,115837,0.4296
5/15/2019,BAJAJFINSV,EQ,7365.7,7399,7535,7335.15,7451,7454.7,7428.22,244031,1.81272E+14,27030,65986,0.2704
5/16/2019,BAJAJFINSV,EQ,7454.7,7483.75,7663.15,7422,7639,7617.45,7518.1,355788,2.67485E+14,38856,86266,0.2425
5/17/2019,BAJAJFINSV,EQ,7617.45,7675,8029.75,7588.35,7979,7992.95,7843.02,1012415,7.94039E+14,88043,102029,0.1008
5/20/2019,BAJAJFINSV,EQ,7992.95,8056,8294,8056,8230.65,8235,8208.09,343089,2.8161E+14,30508,56515,0.1647
5/21/2019,BAJAJFINSV,EQ,8235,8239,8335,8100.05,8170,8185.4,8209.36,379115,3.11229E+14,40375,74908,0.1976
5/22/2019,BAJAJFINSV,EQ,8185.4,8194,8273,8102,8215,8221.55,8192.87,215233,1.76338E+14,29982,58653,0.2725
5/23/2019,BAJAJFINSV,EQ,8221.55,8275,8303,7980,8008,8013.3,8159.3,311471,2.54138E+14,47441,104980,0.337
5/24/2019,BAJAJFINSV,EQ,8013.3,8013,8185,7998.3,8157,8151.7,8098.67,224594,1.81891E+14,27174,61393,0.2734
5/27/2019,BAJAJFINSV,EQ,8151.7,8150,8250,8112,8210,8213.05,8198.76,169859,1.39263E+14,15616,37357,0.2199
5/28/2019,BAJAJFINSV,EQ,8213.05,8200,8242.5,8069.5,8100,8128.55,8145.26,263409,2.14554E+14,29858,126208,0.4791
5/29/2019,BAJAJFINSV,EQ,8128.55,8128.4,8160,8055.15,8110.05,8131.75,8113.94,106040,8.60402E+13,12554,24237,0.2286
5/30/2019,BAJAJFINSV,EQ,8131.75,8150,8260,8120,8199.9,8226.9,8207.64,211411,1.73518E+14,16814,103128,0.4878
5/31/2019,BAJAJFINSV,EQ,8226.9,8219,8279,8152.65,8194,8187.95,8214.61,252199,2.07172E+14,25099,86018,0.3411
6/3/2019,BAJAJFINSV,EQ,8187.95,8194,8365,8194,8346.2,8348.1,8302.11,170966,1.41938E+14,17926,39989,0.2339
6/4/2019,BAJAJFINSV,EQ,8348.1,8344.95,8388,8292.35,8310,8312.85,8339.79,132333,1.10363E+14,16878,25386,0.1918
6/6/2019,BAJAJFINSV,EQ,8312.85,8329,8362.8,8102.1,8149.7,8125.2,8221.91,176636,1.45228E+14,22674,66084,0.3741
6/7/2019,BAJAJFINSV,EQ,8125.2,8160,8245,8103.4,8186.95,8202.35,8183.58,159028,1.30142E+14,16962,31451,0.1978
6/10/2019,BAJAJFINSV,EQ,8202.35,8260,8360,8226.7,8290,8304.45,8310.04,186362,1.54868E+14,21366,61037,0.3275
6/11/2019,BAJAJFINSV,EQ,8304.45,8310,8339.1,8241.6,8260,8270.65,8287.62,165578,1.37225E+14,17272,41556,0.251
6/12/2019,BAJAJFINSV,EQ,8270.65,8275,8288.6,8185.9,8232,8245.6,8237.75,125371,1.03277E+14,17443,52072,0.4153
6/13/2019,BAJAJFINSV,EQ,8245.6,8237.45,8320,8213,8307,8292.35,8260.12,115153,9.51178E+13,14850,32557,0.2827
6/14/2019,BAJAJFINSV,EQ,8292.35,8287,8315,8200,8221,8235.15,8263.46,101331,8.37344E+13,14936,37139,0.3665
6/17/2019,BAJAJFINSV,EQ,8235.15,8244,8244,8094.65,8104,8121.3,8173.23,104058,8.5049E+13,14331,29727,0.2746
6/18/2019,BAJAJFINSV,EQ,8121.3,8144,8275,8130,8250,8246.25,8197.32,134711,1.10427E+14,18649,30091,0.2145
6/19/2019,BAJAJFINSV,EQ,8246.25,8285,8310,8191.3,8229.95,8257,8257.33,130334,1.07621E+14,18973,30315,0.2326
6/20/2019,BAJAJFINSV,EQ,8257,8177,8474,8177,8431,8417.85,8356.93,143596,1.20002E+14,20756,31633,0.2203
6/21/2019,BAJAJFINSV,EQ,8417.85,8382,8459,8363.5,8383,8392.45,8406.07,230915,1.94109E+14,27015,123068,0.533
6/24/2019,BAJAJFINSV,EQ,8392.45,8392.45,8432,8338,8375,8354.65,8379.54,107927,9.04379E+13,14537,31078,0.288
6/25/2019,BAJAJFINSV,EQ,8354.65,8350,8399.65,8327,8336,8346.15,8357.89,108873,9.09949E+13,16517,33032,0.3034
6/26/2019,BAJAJFINSV,EQ,8346.15,8339.7,8437.95,8304.1,8422,8410.5,8378.57,117884,9.877E+13,12742,33290,0.2824
6/27/2019,BAJAJFINSV,EQ,8410.5,8405.2,8479,8400.2,8434,8443.9,8445.72,157072,1.32659E+14,23110,70009,0.4457
6/28/2019,BAJAJFINSV,EQ,8443.9,8443.9,8557.85,8423.8,8549.9,8524.65,8488.76,224278,1.90384E+14,27897,89954,0.4011
7/1/2019,BAJAJFINSV,EQ,8524.65,8548,8575,8503.05,8511.05,8521.05,8543.52,102735,8.77719E+13,15001,18957,0.1845
7/2/2019,BAJAJFINSV,EQ,8521.05,8549,8549,8422,8465.05,8474.85,8464.08,152306,1.28913E+14,27430,49840,0.3272
7/3/2019,BAJAJFINSV,EQ,8474.85,8509,8510,8405.6,8418.75,8430.45,8441.45,161661,1.36465E+14,20058,64701,0.4002
7/4/2019,BAJAJFINSV,EQ,8430.45,8420,8556.1,8420,8531,8537.55,8516.62,144946,1.23445E+14,21624,38543,0.2659
7/5/2019,BAJAJFINSV,EQ,8537.55,8545,8580,8411.4,8420,8435.35,8516.7,159449,1.35798E+14,27205,40309,0.2528
7/8/2019,BAJAJFINSV,EQ,8435.35,8499.9,8499.9,7463.05,7581.9,7593.05,7778.71,826206,6.42682E+14,95212,235416,0.2849
7/9/2019,BAJAJFINSV,EQ,7593.05,7590,7934.35,7418.95,7812,7855.4,7730.22,1267816,9.80049E+14,154282,261791,0.2065
7/10/2019,BAJAJFINSV,EQ,7855.4,7819.9,7907.2,7602.65,7611.9,7658.2,7799.09,506277,3.9485E+14,73955,106672,0.2107
7/11/2019,BAJAJFINSV,EQ,7658.2,7693,7799,7601,7680,7645.7,7702.89,373119,2.8741E+14,49187,52969,0.142
7/12/2019,BAJAJFINSV,EQ,7645.7,7690,7779.9,7635,7750,7725.7,7717.73,350571,2.70561E+14,49548,98480,0.2809
7/15/2019,BAJAJFINSV,EQ,7725.7,7750.7,7780,7672,7700,7714.45,7717.8,178663,1.37889E+14,24666,26586,0.1488
7/16/2019,BAJAJFINSV,EQ,7714.45,7711,7900,7702.05,7899,7881.7,7822.69,191188,1.4956E+14,27584,33078,0.173
7/17/2019,BAJAJFINSV,EQ,7881.7,7882,7909,7820.5,7858.7,7854.55,7868.28,168284,1.32411E+14,22801,27835,0.1654
7/18/2019,BAJAJFINSV,EQ,7854.55,7858.7,7907.9,7810,7834.3,7847.65,7865.85,134466,1.05769E+14,21446,27875,0.2073
7/19/2019,BAJAJFINSV,EQ,7847.65,7900,7900,7506,7544,7566.35,7614.55,406851,3.09799E+14,48311,74166,0.1823
7/22/2019,BAJAJFINSV,EQ,7566.35,7541,7544,7080.8,7144.9,7162.45,7215.87,693477,5.00404E+14,84724,167834,0.242
7/23/2019,BAJAJFINSV,EQ,7162.45,7164.8,7254.95,7115,7184,7170.35,7192.02,324922,2.33684E+14,38662,49483,0.1523
7/24/2019,BAJAJFINSV,EQ,7170.35,7205,7223,6966.05,7063,7065.3,7059.26,441763,3.11852E+14,44444,94794,0.2146
7/25/2019,BAJAJFINSV,EQ,7065.3,7069.9,7170,6760,6770,6782.3,6937.95,1095745,7.60222E+14,105631,275412,0.2513
7/26/2019,BAJAJFINSV,EQ,6782.3,6775,7298,6631.7,7279.7,7233,7064.96,1282898,9.06362E+14,118484,162497,0.1267
7/29/2019,BAJAJFINSV,EQ,7233,7235,7283.7,7090,7133,7120.85,7171.91,419089,3.00567E+14,44379,40535,0.0967
7/30/2019,BAJAJFINSV,EQ,7120.85,7150,7257.75,7056,7093.65,7078.05,7160.54,342504,2.45251E+14,37172,55546,0.1622
7/31/2019,BAJAJFINSV,EQ,7078.05,7088,7123.2,6895,7089.9,7097.85,7024.59,356118,2.50158E+14,41618,39244,0.1102
8/1/2019,BAJAJFINSV,EQ,7097.85,7075,7179.8,6970.55,7094.95,7082,7103.99,365797,2.59862E+14,47021,82111,0.2245
8/2/2019,BAJAJFINSV,EQ,7082,6955,7125,6902,7060.1,7063.7,7017.24,469811,3.29677E+14,57042,65110,0.1386
8/5/2019,BAJAJFINSV,EQ,7063.7,6975,7035,6942,6975.3,6986.95,6980.93,296069,2.06684E+14,35766,69109,0.2334
8/6/2019,BAJAJFINSV,EQ,6986.95,6950,7128,6950,7096.4,7096.35,7081.49,349945,2.47813E+14,50279,108146,0.309
8/7/2019,BAJAJFINSV,EQ,7096.35,7115,7190,7076.45,7156.85,7152.45,7149.05,395853,2.82997E+14,56648,114586,0.2895
8/8/2019,BAJAJFINSV,EQ,7152.45,7200.05,7376.3,7128,7355,7290.45,7199.58,243718,1.75467E+14,23833,44980,0.1846
8/9/2019,BAJAJFINSV,EQ,7290.45,7355,7590,7325,7494,7504,7474.95,416412,3.11266E+14,39329,68621,0.1648
8/13/2019,BAJAJFINSV,EQ,7504,7510,7545,7066.05,7088,7089.15,7314.97,406528,2.97374E+14,45308,128453,0.316
8/14/2019,BAJAJFINSV,EQ,7089.15,7198,7449.9,7130.05,7413,7415.2,7290.84,546578,3.98501E+14,49073,155780,0.285
8/16/2019,BAJAJFINSV,EQ,7415.2,7391,7575,7283.35,7428,7439.4,7452.98,459164,3.42214E+14,56197,78742,0.1715
8/19/2019,BAJAJFINSV,EQ,7439.4,7465.3,7530.85,7340.55,7380,7376.65,7457.23,300128,2.23812E+14,35808,35764,0.1192
8/20/2019,BAJAJFINSV,EQ,7376.65,7420,7450,7207,7232.55,7236.15,7265.27,427881,3.10867E+14,40256,97549,0.228
8/21/2019,BAJAJFINSV,EQ,7236.15,7241,7334,7117.35,7150,7145.85,7222.63,369263,2.66705E+14,35774,55537,0.1504
8/22/2019,BAJAJFINSV,EQ,7145.85,7164,7186.25,6740,6774,6767.35,6900.88,710196,4.90098E+14,73064,226397,0.3188
8/23/2019,BAJAJFINSV,EQ,6767.35,6773,6963,6581,6900,6884.6,6808.41,613954,4.18005E+14,72611,63302,0.1031
8/26/2019,BAJAJFINSV,EQ,6884.6,7149,7223.65,6909.55,7178,7190.8,7059.33,547043,3.86176E+14,59066,96599,0.1766
8/27/2019,BAJAJFINSV,EQ,7190.8,7220.8,7242,7095,7108.3,7126.5,7171.55,683327,4.90052E+14,87177,248332,0.3634
8/28/2019,BAJAJFINSV,EQ,7126.5,7107,7140,6983.3,7040,7035.95,7041.07,392626,2.76451E+14,39063,73053,0.1861
8/29/2019,BAJAJFINSV,EQ,7035.95,7025,7055,6931.2,6997,6979.85,6990.47,312764,2.18637E+14,36630,42220,0.135
8/30/2019,BAJAJFINSV,EQ,6979.85,6997,7146.55,6965,7122.05,7119.55,7055.35,472409,3.33301E+14,50448,83688,0.1772
9/3/2019,BAJAJFINSV,EQ,7119.55,7050,7093.95,7000,7022.7,7026.3,7054.87,237446,1.67515E+14,24594,41746,0.1758
9/4/2019,BAJAJFINSV,EQ,7026.3,7030,7077,6950,6995,7023.1,7024.82,303358,2.13104E+14,33713,38978,0.1285
9/5/2019,BAJAJFINSV,EQ,7023.1,7050,7094.95,6953.6,6993,7001.05,7038.4,281048,1.97813E+14,34739,61614,0.2192
9/6/2019,BAJAJFINSV,EQ,7001.05,7023.5,7187.95,7023.5,7156.3,7175.9,7116.54,302126,2.15009E+14,31185,49745,0.1646
9/9/2019,BAJAJFINSV,EQ,7175.9,7160,7357.4,7137.1,7303,7323.95,7276.66,397840,2.89495E+14,37327,95324,0.2396
9/11/2019,BAJAJFINSV,EQ,7323.95,7349.95,7419,7295,7300,7354.2,7369.17,348066,2.56496E+14,46495,96062,0.276
9/12/2019,BAJAJFINSV,EQ,7354.2,7355,7357.9,7126.65,7303.95,7291.95,7283.46,250803,1.82671E+14,30922,43486,0.1734
9/13/2019,BAJAJFINSV,EQ,7291.95,7303.95,7399.75,7256,7389,7388.75,7337.04,213756,1.56834E+14,24874,21919,0.1025
9/16/2019,BAJAJFINSV,EQ,7388.75,7314.85,7385,7252.9,7264.6,7280.25,7325.56,251990,1.84597E+14,31338,41887,0.1662
9/17/2019,BAJAJFINSV,EQ,7280.25,7291,7325,7108.3,7180,7150.5,7239.46,250105,1.81063E+14,26523,38380,0.1535
9/18/2019,BAJAJFINSV,EQ,7150.5,7221,7348,7196,7260,7255.05,7281.21,307394,2.2382E+14,33222,29258,0.0952
9/19/2019,BAJAJFINSV,EQ,7255.05,7246,7249,7135.55,7195,7188.65,7198.89,222370,1.60082E+14,25422,37662,0.1694
9/20/2019,BAJAJFINSV,EQ,7188.65,7230,7800,7102,7720,7693.65,7507.2,965027,7.24465E+14,101301,207220,0.2147
9/23/2019,BAJAJFINSV,EQ,7693.65,7852,8392.9,7831,8273.3,8297.75,8160.79,806321,6.58022E+14,82675,140325,0.174
9/24/2019,BAJAJFINSV,EQ,8297.75,8298,8374.75,8157.05,8260,8240.7,8250.42,376734,3.10822E+14,47340,68308,0.1813
9/25/2019,BAJAJFINSV,EQ,8240.7,8221,8374.95,8160.8,8265,8255.6,8284.66,474853,3.934E+14,60379,72652,0.153
9/26/2019,BAJAJFINSV,EQ,8255.6,8300,8498.8,8295,8486,8464.6,8419.22,581577,4.89643E+14,64323,97260,0.1672
9/27/2019,BAJAJFINSV,EQ,8464.6,8480,8577,8404,8560,8550.35,8537.45,384278,3.28076E+14,37185,46324,0.1205
9/30/2019,BAJAJFINSV,EQ,8550.35,8560,8668.8,8410.35,8497.9,8513,8543.45,462717,3.9532E+14,53309,93708,0.2025
10/1/2019,BAJAJFINSV,EQ,8513,8571,8613.95,8285.9,8471,8458.35,8472.43,352809,2.98915E+14,44501,66460,0.1884
10/3/2019,BAJAJFINSV,EQ,8458.35,8433,8485,8320.45,8420.1,8446.45,8425.3,207759,1.75043E+14,24262,33937,0.1633
10/4/2019,BAJAJFINSV,EQ,8446.45,8514,8541.35,8250.7,8284.75,8300.75,8414.91,271416,2.28394E+14,29653,43424,0.16
10/7/2019,BAJAJFINSV,EQ,8300.75,8295,8355,8190,8240,8220,8278.57,276990,2.29308E+14,27601,62593,0.226
10/9/2019,BAJAJFINSV,EQ,8220,8279,8349.9,8176,8300,8318.25,8257.09,329837,2.72349E+14,33409,95587,0.2898
10/10/2019,BAJAJFINSV,EQ,8318.25,8280,8345,8175,8202,8201.85,8242.46,200005,1.64853E+14,23125,60685,0.3034
10/11/2019,BAJAJFINSV,EQ,8201.85,8224,8328.85,8105,8147.55,8169.45,8201.2,270260,2.21646E+14,30822,44468,0.1645
10/14/2019,BAJAJFINSV,EQ,8169.45,8195,8254.1,8052,8070,8082.25,8156.94,190372,1.55285E+14,20728,44387,0.2332
10/15/2019,BAJAJFINSV,EQ,8082.25,8130,8130,8013,8050,8035.85,8070.25,217114,1.75216E+14,19905,60604,0.2791
10/16/2019,BAJAJFINSV,EQ,8035.85,8085.55,8260,8065.05,8151,8134.3,8140.85,453154,3.68906E+14,42082,135854,0.2998
10/17/2019,BAJAJFINSV,EQ,8134.3,8154,8357.4,8102,8316.65,8316.65,8213.54,622466,5.11265E+14,39639,237298,0.3812
10/18/2019,BAJAJFINSV,EQ,8316.65,8316,8437.6,8230,8285,8265.95,8328.42,352909,2.93918E+14,31151,77086,0.2184
10/22/2019,BAJAJFINSV,EQ,8265.95,8300,8393,7975.25,8005,8008.85,8192.78,503368,4.12398E+14,51345,139370,0.2769
10/23/2019,BAJAJFINSV,EQ,8008.85,8173,8276.6,8021,8076.1,8070.95,8142.77,570989,4.64943E+14,53255,109932,0.1925
10/24/2019,BAJAJFINSV,EQ,8070.95,8129.95,8200,8035,8085,8091,8127.75,336515,2.73511E+14,33640,78361,0.2329
10/25/2019,BAJAJFINSV,EQ,8091,8141,8160,7852,7978,7972.15,8011.76,354844,2.84293E+14,40102,67233,0.1895
10/27/2019,BAJAJFINSV,EQ,7972.15,7980,8085.45,7954.35,8016.15,8001.5,8015.01,41755,3.34667E+13,5011,12162,0.2913
10/29/2019,BAJAJFINSV,EQ,8001.5,8113,8174.35,8013,8150,8150.9,8119.33,389923,3.16591E+14,52616,186241,0.4776
10/30/2019,BAJAJFINSV,EQ,8150.9,8196.85,8199.05,8061.25,8086,8082.4,8120.49,226406,1.83853E+14,26805,71612,0.3163
10/31/2019,BAJAJFINSV,EQ,8082.4,8120,8241.95,8100,8130,8134.35,8179.3,423287,3.46219E+14,36910,175782,0.4153
11/1/2019,BAJAJFINSV,EQ,8134.35,8168,8429,8110.5,8394.85,8384.75,8347.47,656439,5.47961E+14,56137,248572,0.3787
11/4/2019,BAJAJFINSV,EQ,8384.75,8480,8750,8450.25,8745,8706.6,8636.2,552812,4.7742E+14,47326,129957,0.2351
11/5/2019,BAJAJFINSV,EQ,8706.6,8800,8887.75,8655.4,8839.9,8845.75,8776.22,598420,5.25187E+14,66393,141179,0.2359
11/6/2019,BAJAJFINSV,EQ,8845.75,8800,8875,8721.05,8735.3,8772.85,8787.72,320303,2.81473E+14,35973,63525,0.1983
11/7/2019,BAJAJFINSV,EQ,8772.85,8798,8859.7,8762.05,8827.4,8832.9,8815.72,213383,1.88112E+14,26266,46514,0.218
11/8/2019,BAJAJFINSV,EQ,8832.9,8795,8950,8750,8812,8818.85,8853.34,294904,2.61089E+14,34977,52673,0.1786
11/11/2019,BAJAJFINSV,EQ,8818.85,8799,8925,8775,8925,8903.3,8862.6,174978,1.55076E+14,21337,37131,0.2122
11/13/2019,BAJAJFINSV,EQ,8903.3,8888,9027,8855.55,8970,8978.35,8956.21,360673,3.23026E+14,37151,117054,0.3245
11/14/2019,BAJAJFINSV,EQ,8978.35,8979.95,9091,8900,9090,9061.85,9014.63,348634,3.1428E+14,55135,104816,0.3006
11/15/2019,BAJAJFINSV,EQ,9061.85,9070.2,9140,9033.6,9057.9,9057.85,9095.92,295919,2.69166E+14,29859,91036,0.3076
11/18/2019,BAJAJFINSV,EQ,9057.85,9065.5,9126,9015.45,9099.5,9104.25,9077.84,211760,1.92232E+14,24040,46616,0.2201
11/19/2019,BAJAJFINSV,EQ,9104.25,9070,9189,9066.3,9163,9152.8,9147.14,237653,2.17384E+14,26363,67305,0.2832
11/20/2019,BAJAJFINSV,EQ,9152.8,9135,9185,9060,9074.55,9079.25,9133.13,243993,2.22842E+14,24747,82635,0.3387
11/21/2019,BAJAJFINSV,EQ,9079.25,9085,9117,9032,9050,9055.1,9079.38,173328,1.57371E+14,18910,34661,0.2
11/22/2019,BAJAJFINSV,EQ,9055.1,9059.8,9080,8981,9074,9039.3,9025.26,155772,1.40588E+14,15923,29176,0.1873
11/25/2019,BAJAJFINSV,EQ,9039.3,9051,9220,9015.2,9190,9175,9106.62,148437,1.35176E+14,16287,38060,0.2564
11/26/2019,BAJAJFINSV,EQ,9175,9170,9215,9089.6,9121.35,9121.3,9149.88,295094,2.70008E+14,34027,159844,0.5417
11/27/2019,BAJAJFINSV,EQ,9121.3,9141,9260.3,9121.3,9255.2,9228.45,9188.39,147351,1.35392E+14,22220,43155,0.2929
11/28/2019,BAJAJFINSV,EQ,9228.45,9254.5,9284.75,9190.05,9240.2,9240.1,9228.39,164635,1.51932E+14,19853,29566,0.1796
11/29/2019,BAJAJFINSV,EQ,9240.1,9230,9235.8,9095.3,9118.9,9110.25,9155.1,148877,1.36298E+14,21054,38263,0.257
12/2/2019,BAJAJFINSV,EQ,9110.25,9110,9110,8900,8995.2,8948.3,8952.38,320750,2.87148E+14,33145,101839,0.3175
12/3/2019,BAJAJFINSV,EQ,8948.3,8975,9127.3,8926.5,9100,9089.75,9020.96,180880,1.63171E+14,24835,40399,0.2233
12/4/2019,BAJAJFINSV,EQ,9089.75,9068.9,9088,8955.05,8993,9030.25,9008.4,216459,1.94995E+14,22715,72331,0.3342
12/5/2019,BAJAJFINSV,EQ,9030.25,9015,9030.25,8935.05,8955,8965.5,8984.16,119246,1.07132E+14,14665,28318,0.2375
12/6/2019,BAJAJFINSV,EQ,8965.5,9012,9035.5,8824.25,8860,8853.1,8917.32,167027,1.48943E+14,17509,38007,0.2276
12/9/2019,BAJAJFINSV,EQ,8853.1,8896.7,8994.75,8821.05,8921,8929,8926.11,149833,1.33743E+14,20760,33190,0.2215
12/10/2019,BAJAJFINSV,EQ,8929,8910,8993,8879,8935,8927.2,8942.2,143935,1.2871E+14,18476,39232,0.2726
12/11/2019,BAJAJFINSV,EQ,8927.2,8950,9100,8935.05,9095,9079.1,9045.19,225881,2.04314E+14,28926,67720,0.2998
12/12/2019,BAJAJFINSV,EQ,9079.1,9100,9184,9081.2,9170,9169.25,9145.41,191985,1.75578E+14,21988,40806,0.2125
12/13/2019,BAJAJFINSV,EQ,9169.25,9200,9274.9,9142.15,9217.3,9210.3,9215.56,215357,1.98464E+14,25579,58116,0.2699
12/16/2019,BAJAJFINSV,EQ,9210.3,9250,9300,9150,9281.8,9288.1,9268.71,197075,1.82663E+14,26216,64306,0.3263
12/17/2019,BAJAJFINSV,EQ,9288.1,9281.8,9389.8,9261.4,9382.95,9361.75,9333.11,220998,2.0626E+14,31676,72311,0.3272
12/18/2019,BAJAJFINSV,EQ,9361.75,9365,9421,9326.65,9360,9362.6,9373.35,228424,2.1411E+14,25026,65968,0.2888
12/19/2019,BAJAJFINSV,EQ,9362.6,9350,9358.8,9256.6,9290,9270.75,9306.67,135843,1.26425E+14,19830,30819,0.2269
12/20/2019,BAJAJFINSV,EQ,9270.75,9290,9333,9260,9282,9280.05,9291.74,167670,1.55795E+14,26435,65391,0.39
12/23/2019,BAJAJFINSV,EQ,9280.05,9281.75,9370,9260.75,9290,9304.05,9318.34,169704,1.58136E+14,23274,33709,0.1986
12/24/2019,BAJAJFINSV,EQ,9304.05,9290.05,9327.9,9252.3,9302.1,9294.85,9300.11,100160,9.31499E+13,10822,19951,0.1992
12/26/2019,BAJAJFINSV,EQ,9294.85,9325,9392,9290,9347.9,9350.1,9353.31,165007,1.54336E+14,17511,26427,0.1602
12/27/2019,BAJAJFINSV,EQ,9350.1,9360,9465,9348.05,9440,9443.15,9410.36,133407,1.25541E+14,15206,25342,0.19
12/30/2019,BAJAJFINSV,EQ,9443.15,9444,9482,9402.55,9423.8,9439.2,9441.31,124965,1.17983E+14,12641,27362,0.219
12/31/2019,BAJAJFINSV,EQ,9439.2,9422.4,9444.95,9379,9420,9393.35,9415.62,116732,1.0991E+14,11628,33658,0.2883
1/1/2020,BAJAJFINSV,EQ,9393.35,9420,9432.45,9351.95,9371.35,9378.45,9386.28,63668,5.97605E+13,7532,9700,0.1524
1/2/2020,BAJAJFINSV,EQ,9378.45,9378.5,9530.95,9378.45,9525,9505.6,9474.82,157891,1.49599E+14,13307,65379,0.4141
